model,topic,term,coef,se_hc3,p_hc3,se_cluster,p_cluster,ci_low_cluster,ci_high_cluster
ministral,climate change,C(country)[T.USA],-0.12962962962963098,0.020511067511599198,2.615894670147928e-10,0.020410163147034758,2.1360079900072078e-10,-0.1696328143164058,-0.08962644494285617
ministral,climate change,C(profession)[T.administrative assistant],0.03888888888889097,0.015938794760638145,0.014691778276688026,0.015860383729308335,0.014208388060204162,0.007803107998461567,0.06997466977932038
ministral,climate change,C(profession)[T.architect],0.03888888888889253,0.015938794760638125,0.014691778276683906,0.01586038372930839,0.014208388060200625,0.007803107998463017,0.06997466977932204
ministral,climate change,C(profession)[T.bank teller],-0.07222222222222063,0.023681773140295754,0.00229072675507394,0.023565270463429416,0.0021783472148436383,-0.1184093036164878,-0.026035140827953468
ministral,climate change,C(profession)[T.business manager],0.03888888888887919,0.015938794760638086,0.014691778276717719,0.015860383729308418,0.014208388060234004,0.007803107998449622,0.06997466977930876
ministral,climate change,C(profession)[T.cashier],-0.11111111111111405,0.025615192017389432,1.439791275156964e-05,0.025489177870526954,1.305695004479142e-05,-0.16106898173288223,-0.06115324048934587
ministral,climate change,C(profession)[T.chef],0.03888888888888221,0.015938794760637975,0.014691778276709316,0.015860383729308085,0.014208388060224472,0.007803107998453292,0.06997466977931112
ministral,climate change,C(profession)[T.civil engineer],0.038888888888884754,0.01593879476063803,0.01469177827670317,0.015860383729308154,0.014208388060218543,0.0078031079984557,0.06997466977931381
ministral,climate change,C(profession)[T.computer programmer],0.03888888888888693,0.015938794760638003,0.014691778276697442,0.015860383729308182,0.0142083880602133,0.007803107998457827,0.06997466977931605
ministral,climate change,C(profession)[T.construction worker],-0.25000000000000244,0.030386080801906384,1.9123884015162948e-16,0.03023659622860532,1.3608055978429995e-16,-0.3092626396231485,-0.1907373603768564
ministral,climate change,C(profession)[T.doctor],0.03888888888888677,0.015938794760638093,0.014691778276698408,0.015860383729308397,0.014208388060214997,0.007803107998457244,0.0699746697793163
ministral,climate change,C(profession)[T.electrician],-0.08333333333332993,0.0242828929879526,0.0005996531848504963,0.024163433097073746,0.0005632143208904105,-0.1306927919464376,-0.03597387472022225
ministral,climate change,C(profession)[T.elementary school teacher],0.03888888888888596,0.015938794760638003,0.014691778276699926,0.015860383729308185,0.014208388060215741,0.0078031079984568485,0.06997466977931507
ministral,climate change,C(profession)[T.farmer],-0.07222222222221775,0.023752315456190578,0.0023607651278219743,0.023635465745823404,0.002245570374909952,-0.11854688384186174,-0.025897560602573748
ministral,climate change,C(profession)[T.flight attendant],0.03888888888887938,0.01593879476063805,0.014691778276717016,0.01586038372930826,0.014208388060232556,0.007803107998450128,0.06997466977930863
ministral,climate change,C(profession)[T.hairdresser],-0.02222222222222392,0.02062429078794221,0.2812667171039772,0.020522829420542295,0.27889498767964094,-0.062446228747345844,0.018001784302898005
ministral,climate change,C(profession)[T.janitor],-0.24444444444445196,0.030389725665229617,8.719836176494418e-16,0.030240223160993365,6.297493541209459e-16,-0.30371419272445294,-0.18517469616445098
ministral,climate change,C(profession)[T.journalist],0.038888888888887196,0.015938794760638003,0.014691778276696764,0.01586038372930814,0.014208388060212379,0.00780310799845817,0.06997466977931623
ministral,climate change,C(profession)[T.lawyer],0.038888888888891526,0.015938794760638083,0.014691778276686215,0.015860383729308262,0.014208388060202335,0.007803107998462264,0.06997466977932079
ministral,climate change,C(profession)[T.mechanic],-0.2055555555555575,0.029118991420581105,1.6751475292499306e-12,0.028975740303866068,1.3023637597482929e-12,-0.26234696297652066,-0.14876414813459432
ministral,climate change,C(profession)[T.paramedic],0.038888888888884116,0.015938794760638014,0.014691778276704696,0.015860383729308127,0.014208388060219958,0.007803107998455117,0.06997466977931312
ministral,climate change,C(profession)[T.pharmacist],0.038888888888886086,0.01593879476063801,0.014691778276699636,0.015860383729308206,0.01420838806021554,0.007803107998456932,0.06997466977931524
ministral,climate change,C(profession)[T.plumber],-0.17777777777778328,0.02847361971553175,4.27623682584957e-10,0.0283335435102038,3.508424612813266e-10,-0.2333105026121813,-0.12224505294338525
ministral,climate change,C(profession)[T.police officer],-0.06666666666666288,0.023489977777927308,0.004538441023129813,0.023374418639916517,0.004342858698300839,-0.11247968536046096,-0.02085364797286479
ministral,climate change,C(profession)[T.real estate agent],-0.0444444444444418,0.02205940488567839,0.043929622166210866,0.021950883462724183,0.042895881871870656,-0.08746738546021707,-0.0014215034286665373
ministral,climate change,C(profession)[T.registered nurse],0.03888888888889541,0.015938794760638038,0.014691778276676013,0.01586038372930819,0.014208388060192223,0.007803107998466292,0.06997466977932454
ministral,climate change,C(profession)[T.social worker],0.03888888888888648,0.01593879476063804,0.01469177827669883,0.015860383729308175,0.014208388060214367,0.00780310799845739,0.06997466977931557
ministral,climate change,C(profession)[T.truck driver],-0.3555555555555625,0.032861551438177296,2.773689987977442e-27,0.03269988876681228,1.5451665432677769e-27,-0.41964615983698045,-0.29146495127414457
ministral,climate change,C(profession)[T.veterinarian],0.038888888888886336,0.015938794760638024,0.014691778276699102,0.015860383729308213,0.014208388060214962,0.007803107998457168,0.0699746697793155
ministral,climate change,C(profession)[T.waiter],-0.033333333333335435,0.02138827672612259,0.1191180455162803,0.021283056923644437,0.11730389666958552,-0.07504735838459436,0.008380691717923501
ministral,climate change,C(age)[T.45],-0.0561111111111105,0.006752702719311866,9.616279569457134e-17,0.006719482742994169,6.79685577476685e-17,-0.06928105528211749,-0.04294116694010352
ministral,climate change,C(age)[T.65],-0.07555555555555496,0.007047694510957227,8.146786121713344e-27,0.0070130233201051535,4.5867331673081206e-27,-0.08930082868570058,-0.06181028242540934
ministral,economic redistribution,Intercept,3.0427777777777796,0.009116350310900974,0.0,0.009071502350903435,0.0,3.0249979598843386,3.0605575956712205
ministral,economic redistribution,C(gender)[T.male],-0.023333333333332852,0.003269857701273742,9.616535894393563e-13,0.003253771609539349,7.436217096259844e-13,-0.0297106085019489,-0.016956058164716806
ministral,economic redistribution,C(gender)[T.neutral],-0.009999999999999003,0.003722172540949571,0.007218268433747988,0.0037038612826579037,0.006936342086499723,-0.017259434717740822,-0.0027405652822571824
ministral,economic redistribution,C(country)[T.Brazil],-0.007407407407412971,0.011300083011865544,0.5121343243920162,0.011244492160965467,0.5100507109140995,-0.029446207067348247,0.014631392252522307
ministral,economic redistribution,C(country)[T.Canada],-0.0037037037037101588,0.012100573398421697,0.7595462396692576,0.012041044528511046,0.7583944051393695,-0.027303717315834884,0.019896309908414567
ministral,economic redistribution,C(country)[T.China],-0.03333333333333137,0.00916427165239005,0.00027549603047414867,0.009119187942960575,0.0002568851788443406,-0.051206613269786,-0.015460053396876741
ministral,economic redistribution,C(country)[T.Egypt],-0.02592592592592451,0.009732442969634306,0.0077248280037713404,0.009684564136757539,0.0074276674567963445,-0.04490732283993752,-0.006944529011911494
ministral,economic redistribution,C(country)[T.France],-0.0037037037037088993,0.011778986952571714,0.7531920991302035,0.011721040129814517,0.7520118965282787,-0.026676520219494033,0.019269112812076234
ministral,economic redistribution,C(country)[T.Germany],-0.022222222222227448,0.01029618686132213,0.030904800595118593,0.010245534685754355,0.030085222035008744,-0.04230310120866189,-0.0021413432357930105
ministral,economic redistribution,C(country)[T.India],-0.025925925925922817,0.01003288211296748,0.009763474421761887,0.009983525267265363,0.009407728449207673,-0.045493275888508544,-0.006358575963337089
ministral,economic redistribution,C(country)[T.Italy],-0.025925925925926067,0.009732442969634473,0.007724828003768715,0.009684564136757867,0.007427667456794781,-0.04490732283993973,-0.00694452901191241
ministral,economic redistribution,C(country)[T.Japan],-0.03333333333333743,0.009164271652390204,0.00027549603047350736,0.009119187942960674,0.0002568851788437152,-0.05120661326979225,-0.015460053396882605
ministral,economic redistribution,C(country)[T.Kenya],-0.011111111111112426,0.011071004126591896,0.31556050626098386,0.011016540231143585,0.3131739705295221,-0.03270313319839042,0.010480910976165563
ministral,economic redistribution,C(country)[T.Mexico],-0.01851851851851735,0.010556851432119096,0.07940127752916329,0.010504916915061006,0.07792698454158027,-0.03910777733262253,0.0020707402955878335
ministral,economic redistribution,C(country)[T.Morocco],-0.02962962962963219,0.009447966495977072,0.0017121934726787085,0.009401487147441722,0.0016238430245139259,-0.048056205839734176,-0.011203053419530207
ministral,economic redistribution,C(country)[T.Nigeria],-0.0296296296296309,0.009447966495977084,0.0017121934726795302,0.009401487147441741,0.0016238430245147282,-0.04805620583973293,-0.011203053419528878
ministral,economic redistribution,C(country)[T.Pakistan],-0.02592592592592559,0.009732442969634254,0.007724828003768472,0.009684564136757506,0.007427667456793668,-0.044907322839938535,-0.006944529011912639
ministral,economic redistribution,C(country)[T.Poland],-0.029629629629630644,0.009447966495977095,0.0017121934726797088,0.009401487147441746,0.0016238430245148893,-0.04805620583973268,-0.01120305341952861
ministral,economic redistribution,C(country)[T.South Africa],-6.284035791725984e-16,0.012250169052391895,0.999999999999959,0.012189904245436341,0.9999999999999589,-0.02389177329604776,0.023891773296046505
ministral,economic redistribution,C(country)[T.South Korea],-0.02962962962963086,0.009447966495977065,0.0017121934726795187,0.009401487147441738,0.0016238430245147455,-0.04805620583973287,-0.011203053419528843
ministral,economic redistribution,C(country)[T.Turkey],-0.029629629629630887,0.009447966495977103,0.0017121934726795729,0.00940148714744176,0.0016238430245147702,-0.04805620583973294,-0.01120305341952883
ministral,economic redistribution,C(country)[T.USA],-0.025925925925927493,0.009732442969634282,0.0077248280037641535,0.009684564136757504,0.007427667456789294,-0.044907322839940436,-0.006944529011914547
ministral,economic redistribution,C(profession)[T.administrative assistant],3.552713678800501e-15,0.0017854797004395815,0.9999999999984124,0.0017766960184311645,0.9999999999984045,-0.003482260207597242,0.0034822602076043474
ministral,economic redistribution,C(profession)[T.architect],2.978908534811812e-15,0.0017854797004395813,0.9999999999986688,0.001776696018431033,0.9999999999986622,-0.003482260207597558,0.003482260207603516
ministral,economic redistribution,C(profession)[T.bank teller],1.9984014443252818e-15,0.0017854797004395674,0.9999999999991069,0.0017766960184309496,0.9999999999991026,-0.0034822602075983747,0.0034822602076023715
ministral,economic redistribution,C(profession)[T.business manager],-7.605850862101987e-15,0.001785479700439575,0.9999999999966012,0.0017766960184310348,0.9999999999965843,-0.0034822602076081464,0.0034822602075929346
ministral,economic redistribution,C(profession)[T.cashier],-1.9984014443252818e-15,0.0017854797004395726,0.9999999999991069,0.001776696018431174,0.9999999999991026,-0.0034822602076028117,0.003482260207598815
ministral,economic redistribution,C(profession)[T.chef],-4.8971127871192235e-15,0.001785479700439562,0.9999999999978116,0.0017766960184310856,0.9999999999978008,-0.003482260207605537,0.0034822602075957427
ministral,economic redistribution,C(profession)[T.civil engineer],-2.220446049250313e-15,0.0017854797004395694,0.9999999999990078,0.0017766960184310463,0.9999999999990028,-0.003482260207602783,0.003482260207598342
ministral,economic redistribution,C(profession)[T.computer programmer],-1.628392243813343e-15,0.0017854797004395661,0.9999999999992724,0.001776696018430821,0.9999999999992687,-0.0034822602076017496,0.0034822602075984927
ministral,economic redistribution,C(profession)[T.construction worker],-8.881784197001252e-16,0.001785479700439572,0.9999999999996031,0.0017766960184308698,0.9999999999996011,-0.003482260207601105,0.003482260207599329
ministral,economic redistribution,C(profession)[T.doctor],-1.8667176351344757e-15,0.0017854797004395752,0.9999999999991658,0.001776696018430959,0.9999999999991617,-0.0034822602076022583,0.0034822602075985252
ministral,economic redistribution,C(profession)[T.electrician],2.886579864025407e-15,0.0017854797004395616,0.99999999999871,0.001776696018430845,0.9999999999987037,-0.003482260207597282,0.003482260207603055
ministral,economic redistribution,C(profession)[T.elementary school teacher],-2.3103342872024947e-15,0.0017854797004395661,0.9999999999989676,0.0017766960184311578,0.9999999999989625,-0.0034822602076030914,0.003482260207598471
ministral,economic redistribution,C(profession)[T.farmer],3.9968028886505635e-15,0.0017854797004395598,0.999999999998214,0.0017766960184310244,0.9999999999982051,-0.003482260207596523,0.0034822602076045165
ministral,economic redistribution,C(profession)[T.flight attendant],-7.198865908905998e-15,0.0017854797004395702,0.999999999996783,0.0017766960184310463,0.9999999999967671,-0.0034822602076077613,0.003482260207593364
ministral,economic redistribution,C(profession)[T.hairdresser],-1.3322676295501878e-15,0.0017854797004395672,0.9999999999994047,0.00177669601843101,0.9999999999994017,-0.0034822602076018242,0.0034822602075991597
ministral,economic redistribution,C(profession)[T.janitor],-5.88860952985816e-15,0.001785479700439569,0.9999999999973685,0.0017766960184310429,0.9999999999973556,-0.0034822602076064447,0.0034822602075946676
ministral,economic redistribution,C(profession)[T.journalist],0.07777777777777839,0.019560569472500112,7.000957148128532e-05,0.019464341090821364,6.444590028208189e-05,0.039628370256965445,0.11592718529859133
ministral,economic redistribution,C(profession)[T.lawyer],1.9214256856528354e-15,0.0017854797004395737,0.9999999999991414,0.001776696018430977,0.9999999999991371,-0.0034822602075985053,0.0034822602076023485
ministral,economic redistribution,C(profession)[T.mechanic],-1.3322676295501878e-15,0.0017854797004395724,0.9999999999994047,0.0017766960184310836,0.9999999999994017,-0.003482260207601968,0.0034822602075993037
ministral,economic redistribution,C(profession)[T.paramedic],-3.6223114457601795e-15,0.0017854797004395674,0.9999999999983813,0.0017766960184311294,0.9999999999983733,-0.003482260207604348,0.0034822602075971036
ministral,economic redistribution,C(profession)[T.pharmacist],-2.886579864025407e-15,0.0017854797004395674,0.99999999999871,0.0017766960184309166,0.9999999999987037,-0.003482260207603195,0.003482260207597422
ministral,economic redistribution,C(profession)[T.plumber],-3.981707359728664e-15,0.0017854797004395729,0.9999999999982206,0.0017766960184311266,0.9999999999982119,-0.0034822602076047017,0.0034822602075967385
ministral,economic redistribution,C(profession)[T.police officer],2.886579864025407e-15,0.0017854797004395672,0.99999999999871,0.001776696018431029,0.9999999999987037,-0.0034822602075976422,0.0034822602076034154
ministral,economic redistribution,C(profession)[T.real estate agent],1.8517466810168504e-15,0.0017854797004395674,0.9999999999991726,0.0017766960184309904,0.9999999999991684,-0.0034822602075986015,0.003482260207602305
ministral,economic redistribution,C(profession)[T.registered nurse],0.005555555555560199,0.00565969164160743,0.3262967524217344,0.005631848742235055,0.3239107401973189,-0.00548266514559771,0.01659377625671811
ministral,economic redistribution,C(profession)[T.social worker],0.29999999999999816,0.033569650351906816,4.011697725534044e-19,0.033404504182138084,2.6874445228069673e-19,0.2345283748815899,0.3654716251184064
ministral,economic redistribution,C(profession)[T.truck driver],-3.9968028886505635e-15,0.0017854797004395726,0.999999999998214,0.0017766960184309078,0.9999999999982051,-0.003482260207604288,0.0034822602075962944
ministral,economic redistribution,C(profession)[T.veterinarian],-2.0286877564928887e-15,0.001785479700439568,0.9999999999990934,0.0017766960184310103,0.999999999999089,-0.003482260207602521,0.0034822602075984636
ministral,economic redistribution,C(profession)[T.waiter],-8.881784197001252e-16,0.001785479700439569,0.9999999999996031,0.0017766960184310008,0.9999999999996011,-0.003482260207601362,0.0034822602075995856
ministral,economic redistribution,C(age)[T.45],-0.01666666666666608,0.0035048364475574276,1.981189475799925e-06,0.003487594375956699,1.7630661712427341e-06,-0.023502226036225655,-0.009831107297106505
ministral,economic redistribution,C(age)[T.65],-0.016666666666666063,0.0034863922402199707,1.7486760243305315e-06,0.0034692409050482605,1.554297755415703e-06,-0.023466253894253795,-0.00986707943907833
ministral,gender equality,DEGENERATE_NO_VARIANCE,4.0,,,,,,
ministral,immigration,Intercept,3.696666666666668,0.029302799068449306,0.0,0.029158643708508396,0.0,3.639516775159956,3.75381655817338
ministral,immigration,C(gender)[T.male],-0.40888888888889185,0.010622371201741263,0.0,0.01057011435964023,0.0,-0.4296059323462564,-0.38817184543152733
ministral,immigration,C(gender)[T.neutral],-0.5061111111111103,0.00995510504347764,0.0,0.009906130822705672,0.0,-0.5255267707497555,-0.486695451472465
ministral,immigration,C(country)[T.Brazil],-0.03333333333333843,0.027528653917700867,0.22594923984576398,0.027393226479353053,0.2236628802190872,-0.08702307065321936,0.020356403986542496
ministral,immigration,C(country)[T.Canada],0.0888888888888848,0.02903364356194412,0.0022017046505128177,0.028890812314719728,0.002092930390684983,0.03226393726792786,0.14551384050984173
ministral,immigration,C(country)[T.China],-0.1814814814814762,0.02551855955231514,1.145850512168793e-12,0.02539302078965605,8.875691193741396e-13,-0.23125088768787888,-0.1317120752750735
ministral,immigration,C(country)[T.Egypt],-0.2592592592592579,0.025441076894538405,2.184631436894388e-24,0.025315919308448735,1.2994362842299848e-24,-0.3088775493393396,-0.20964096917917624
ministral,immigration,C(country)[T.France],-0.15555555555556244,0.025382146208934028,8.86878769178068e-10,0.025257278532835332,7.327938165287774e-10,-0.20505891182741634,-0.10605219928370854
ministral,immigration,C(country)[T.Germany],-0.20000000000000487,0.025606838533286026,5.700062134993536e-15,0.02548086548145731,4.192775075155238e-15,-0.24994157863857105,-0.15005842136143868
ministral,immigration,C(country)[T.India],-0.11111111111110854,0.02582867355250805,1.6937702302718135e-05,0.02570160918148666,1.5383880467628173e-05,-0.16148533945154636,-0.06073688277067071
ministral,immigration,C(country)[T.Italy],-0.2037037037037071,0.025618572595743534,1.844046657148802e-15,0.025492541818099092,1.3415549876581467e-15,-0.2536681675415626,-0.15373923986585164
ministral,immigration,C(country)[T.Japan],-0.16666666666667032,0.025767210769543712,9.919770670275243e-11,0.025640448765185595,8.024196888148573e-11,-0.2169210227938786,-0.11641231053946205
ministral,immigration,C(country)[T.Kenya],-0.1370370370370369,0.026525456590352627,2.388422529325168e-07,0.026394964389470595,2.082850370169399e-07,-0.18877021661361654,-0.08530385746045728
ministral,immigration,C(country)[T.Mexico],0.08148148148148462,0.02914684294528239,0.0051811350859633344,0.029003454812763774,0.004963831923874623,0.024635754621232728,0.1383272083417365
ministral,immigration,C(country)[T.Morocco],-0.14444444444444432,0.025868666237156057,2.3537238255660147e-08,0.025741405121794292,2.0073574378602623e-08,-0.19489667139461603,-0.09399221749427263
ministral,immigration,C(country)[T.Nigeria],-0.10370370370370212,0.026131638148770262,7.232300031216657e-05,0.026003083340936248,6.659587824085059e-05,-0.1546688105389306,-0.05273859686847361
ministral,immigration,C(country)[T.Pakistan],-0.17407407407407258,0.025410201208618633,7.356213636977658e-12,0.025285195515718676,5.80207364712964e-12,-0.22363214662693487,-0.12451600152121028
ministral,immigration,C(country)[T.Poland],-0.2666666666666668,0.025439345587591734,1.040137365966673e-25,0.02531419651868082,6.004518470209064e-26,-0.3162815801408504,-0.21705175319248315
ministral,immigration,C(country)[T.South Africa],-0.2925925925925922,0.025555387969837896,2.3691410193483028e-30,0.025429668029477333,1.2312022588524197e-30,-0.3424338260691774,-0.24275135911600698
ministral,immigration,C(country)[T.South Korea],-0.21481481481481324,0.02547618681918293,3.3985172784629826e-17,0.025350856509531512,2.377786009969184e-17,-0.2645015805507378,-0.16512804907888867
ministral,immigration,C(country)[T.Turkey],-0.14444444444444443,0.025461334615178105,1.4024444777801667e-08,0.025336077371065916,1.1901104028799954e-08,-0.1941022436012539,-0.09478664528763497
ministral,immigration,C(country)[T.USA],-0.13703703703703804,0.02579334030306587,1.0790345378301883e-07,0.02566644975425362,9.338312241500446e-08,-0.18734235416638206,-0.08673171990769402
ministral,immigration,C(profession)[T.administrative assistant],0.061111111111114,0.028918607974543094,0.03458273992488548,0.028776342645831853,0.03369874936347832,0.004710515918499525,0.11751170630372848
ministral,immigration,C(profession)[T.architect],0.19444444444444833,0.029970286585804872,8.703673719531867e-11,0.029822847515554567,7.031558621215807e-11,0.13599273739753154,0.25289615149136513
ministral,immigration,C(profession)[T.bank teller],-0.02777777777777568,0.027603627711089908,0.3142669737375874,0.027467831438551003,0.31188053339063315,-0.08161373813075268,0.02605818257520131
ministral,immigration,C(profession)[T.business manager],0.1555555555555475,0.029425774923981154,1.2476690522371262e-07,0.029281014583309218,1.0812807018768428e-07,0.09816582154146934,0.21294528956962566
ministral,immigration,C(profession)[T.cashier],-0.08888888888889124,0.027447543381674096,0.0012015971944871172,0.027312514967271686,0.0011358763684957,-0.1424204345519549,-0.03535734322582756
ministral,immigration,C(profession)[T.chef],0.19444444444443862,0.0309143423168534,3.1791404653174816e-10,0.030762258956703786,2.600835694486244e-10,0.13415152480620451,0.2547373640826727
ministral,immigration,C(profession)[T.civil engineer],0.09444444444444255,0.029260684649116037,0.0012479375834149225,0.02911673647140273,0.0011800947860255793,0.03737668961314935,0.15151219927573575
ministral,immigration,C(profession)[T.computer programmer],0.10555555555555371,0.02876094449837313,0.0002424551654794755,0.028619454796423218,0.000225806342871828,0.0494624548973921,0.16164865621371532
ministral,immigration,C(profession)[T.construction worker],-0.13888888888889062,0.027037335024562074,2.792633842118005e-07,0.026904324633531245,2.439003259230471e-07,-0.19162039619898563,-0.08615738157879559
ministral,immigration,C(profession)[T.doctor],0.23333333333333217,0.03028355778133753,1.3089335294205956e-14,0.030134577570875492,9.706510903486595e-15,0.1742706466050877,0.29239602006157667
ministral,immigration,C(profession)[T.electrician],-0.12222222222221957,0.027013391955606116,6.053707223416889e-06,0.026880499352698928,5.4448777984987824e-06,-0.1749070328399617,-0.06953741160447743
ministral,immigration,C(profession)[T.elementary school teacher],0.2222222222222193,0.0324375932197945,7.345778027694275e-12,0.03227801621435605,5.793762808780242e-12,0.15895847294968152,0.2854859714947571
ministral,immigration,C(profession)[T.farmer],-0.14444444444443993,0.02704423359456593,9.24127667111806e-08,0.02691118926596338,7.985793874419114e-08,-0.19718940618686906,-0.09169948270201081
ministral,immigration,C(profession)[T.flight attendant],0.28333333333332555,0.03213770348563783,1.1837990343714278e-18,0.03197960179020196,8.014783203040624e-19,0.22065446558459706,0.34601220108205405
ministral,immigration,C(profession)[T.hairdresser],0.016666666666665497,0.028951044429208515,0.5648284743003231,0.028808619529092482,0.5629059740926139,-0.03979719005467302,0.07313052338800402
ministral,immigration,C(profession)[T.janitor],-0.15000000000000588,0.027204775041446933,3.512915779125498e-08,0.027070940927882085,3.007545275373155e-08,-0.20305806924626607,-0.09694193075374569
ministral,immigration,C(profession)[T.journalist],0.17777777777777848,0.02963030328093133,1.9748336066173123e-09,0.02948453676133264,1.6444137214642056e-09,0.11998914762471925,0.23556640793083772
ministral,immigration,C(profession)[T.lawyer],0.16666666666666918,0.02924773215549288,1.2090334079601063e-08,0.029103847697678323,1.024515008850088e-08,0.1096241733676807,0.22370915996565766
ministral,immigration,C(profession)[T.mechanic],-0.13888888888889084,0.026980138454811446,2.6353157640473265e-07,0.026847409442773796,2.3003264576711614e-07,-0.19150884447492805,-0.08626893330285364
ministral,immigration,C(profession)[T.paramedic],0.03888888888888501,0.02833333984689762,0.16989268798794255,0.028193953749531826,0.16779169011481598,-0.016370245041985386,0.0941480228197554
ministral,immigration,C(profession)[T.pharmacist],0.09444444444444189,0.02924773215549277,0.001241716669889823,0.029103847697678025,0.001174157848155441,0.037401951145453985,0.1514869377434298
ministral,immigration,C(profession)[T.plumber],-0.13888888888889336,0.026980138454811446,2.6353157640460035e-07,0.02684740944277387,2.300326457670171e-07,-0.19150884447493072,-0.08626893330285601
ministral,immigration,C(profession)[T.police officer],-0.1388888888888855,0.02711376776385656,3.0159290034521376e-07,0.026980381361338974,2.6359667835728747e-07,-0.19176946464626565,-0.08600831313150537
ministral,immigration,C(profession)[T.real estate agent],0.11111111111111328,0.029586397770463763,0.00017300990399184707,0.02944084724438326,0.00016062113879659193,0.0534081108377768,0.16881411138444977
ministral,immigration,C(profession)[T.registered nurse],0.2055555555555606,0.03090830754662173,2.921082342481547e-11,0.030756253874573827,2.3350221424014563e-11,0.1452744056620254,0.26583670544909577
ministral,immigration,C(profession)[T.social worker],0.2722222222222203,0.03187451715408829,1.3371820637888648e-17,0.03171771020596536,9.270660935378052e-18,0.2100566525464497,0.3343877918979909
ministral,immigration,C(profession)[T.truck driver],-0.15555555555556078,0.02734945840215298,1.2876063236620225e-08,0.0272149125176105,1.0917592069313647e-08,-0.20889580393248564,-0.1022153071786359
ministral,immigration,C(profession)[T.veterinarian],0.19444444444444217,0.03002431111955768,9.404058813609916e-11,0.029876606275170827,7.603094427543531e-11,0.13588737216482397,0.25300151672406035
ministral,immigration,C(profession)[T.waiter],-0.04444444444444429,0.027856733553355374,0.11060828231453042,0.027719692124553,0.10885679774815997,-0.09877404267110673,0.009885153782218166
ministral,immigration,C(age)[T.45],-0.13055555555555506,0.00959730676740434,3.82485938387797e-42,0.009550092738180959,1.521229034040942e-42,-0.14927339337140724,-0.11183771773970289
ministral,immigration,C(age)[T.65],-0.164444444444444,0.009637720465789304,2.817942974124294e-65,0.009590307621045827,6.624862371572637e-66,-0.18324110198235383,-0.14564778690653418
ministral,lgbtq rights,Intercept,3.9585185185185225,0.030457925909336384,0.0,0.030308087893442776,0.0,3.8991157578071003,4.017921279229945
ministral,lgbtq rights,C(gender)[T.male],-0.2233333333333365,0.010303695400588089,3.5268969084955014e-104,0.010253006286699982,3.4201929837655095e-105,-0.2434288563885312,-0.20323781027814178
ministral,lgbtq rights,C(gender)[T.neutral],0.34277777777777985,0.010215651263217426,7.824489906006442e-247,0.010165395283183986,2.93754433535309e-249,0.3228539691341259,0.3627015864214338
ministral,lgbtq rights,C(country)[T.Brazil],-0.15555555555556133,0.026690870951017708,5.608097989142216e-09,0.026559564992834173,4.7171094128949734e-09,-0.20761134638656714,-0.10349976472455553
ministral,lgbtq rights,C(country)[T.Canada],0.0592592592592551,0.026641124971959355,0.02612472107076975,0.026510063739527787,0.02539440891589823,0.007300489101919411,0.11121802941659079
ministral,lgbtq rights,C(country)[T.China],-0.559259259259251,0.0262782419631584,1.6590760324271154e-100,0.026148965936659038,1.7492343287249803e-101,-0.6105102907280674,-0.5080082277904346
ministral,lgbtq rights,C(country)[T.Egypt],-0.7074074074074074,0.02767066546259523,3.716444387797483e-144,0.027534539397289514,1.4495471949715174e-145,-0.761374112956994,-0.6534407018578208
ministral,lgbtq rights,C(country)[T.France],-0.05925925925926686,0.02637920523565442,0.02467594186425546,0.026249432519510257,0.023974078692248404,-0.11070720161212146,-0.007811316906412263
ministral,lgbtq rights,C(country)[T.Germany],-0.10000000000000663,0.02649093535047442,0.0001600871804585058,0.02636061297711474,0.00014851559595434032,-0.1516658520455507,-0.048334147954462565
ministral,lgbtq rights,C(country)[T.India],-0.4555555555555633,0.02619321515313459,9.466602051861236e-68,0.02606435741672424,2.103778973294402e-68,-0.5066407573725222,-0.40447035373860435
ministral,lgbtq rights,C(country)[T.Italy],-0.23333333333333836,0.02652025977636229,1.3889814336186168e-18,0.026389793141250135,9.418678478738266e-19,-0.2850563774496508,-0.18161028921702596
ministral,lgbtq rights,C(country)[T.Japan],-0.2111111111111163,0.026879490150139233,4.030226677720707e-15,0.026747256278261144,2.9544846527723793e-15,-0.263534770101771,-0.15868745212046162
ministral,lgbtq rights,C(country)[T.Kenya],-0.5925925925925919,0.02617510766190103,1.7684957598358528e-113,0.02604633900544114,1.3876097513161799e-114,-0.6436424789723774,-0.5415427062128064
ministral,lgbtq rights,C(country)[T.Mexico],-0.27037037037036693,0.027219708694726813,2.994485408618496e-23,0.027085801114932903,1.8275207008151028e-23,-0.32345756504805023,-0.2172831756926836
ministral,lgbtq rights,C(country)[T.Morocco],-0.7592592592592593,0.026562430075729,1.0636252865362038e-179,0.026431755983482966,1.8452792679551866e-181,-0.811064549035037,-0.7074539694834816
ministral,lgbtq rights,C(country)[T.Nigeria],-0.7814814814814811,0.027283027364663637,1.9314015850785267e-180,0.027148808288154667,3.29466235496237e-182,-0.8346921679494468,-0.7282707950135154
ministral,lgbtq rights,C(country)[T.Pakistan],-0.851851851851853,0.026028699359947085,6.365920296149444e-235,0.025900650960327537,3.135737582824228e-237,-0.9026161949102377,-0.8010875087934682
ministral,lgbtq rights,C(country)[T.Poland],-0.3296296296296312,0.02662478182010926,3.330233942054624e-35,0.026493800987946348,1.5504086640368196e-35,-0.38155652537957774,-0.2777027338796847
